#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
8350.931904048452	1.3646018419014545e-16	1.3620857062203796e-16	3.520481927564001e-18
8351.129939148956	1.3645911819610535e-16	1.3620750659354235e-16	3.509486755583999e-18
8351.327974259364	1.3650012766797504e-16	1.3633129139358593e-16	3.52077790779e-18
8351.526009369774	1.3650439381057505e-16	1.3635499795953647e-16	3.511783232487001e-18
8351.724044470278	1.3650332775335695e-16	1.3635393306905388e-16	3.5059048152e-18
8351.922079580687	1.3650226179850173e-16	1.3635286828082218e-16	3.50680284714e-18
8352.120114681193	1.367692130827507e-16	1.366500676631346e-16	3.485235102074002e-18
8352.3181497916	1.3676814524019302e-16	1.3664900075081954e-16	3.507976008267999e-18
8352.51618490201	1.3676707750029465e-16	1.3664793394107433e-16	3.518343808973001e-18
8352.715210176235	1.3702281566804254e-16	1.3672806849086896e-16	3.585779396007001e-18
8352.913245286643	1.3719004661148435e-16	1.370334084380473e-16	3.622312775559e-18
8353.111280397052	1.3721060663940618e-16	1.3705529617182666e-16	3.649018117375002e-18
8353.309315497558	1.3718790521608384e-16	1.3703126948760743e-16	3.605032780800001e-18
8353.507350607964	1.3701853813121055e-16	1.3672380015536523e-16	3.583305412259999e-18
8353.705385718373	1.3676066788229058e-16	1.3664152990675835e-16	3.553669457432e-18
8353.903420818879	1.3675960086196645e-16	1.3664046381596056e-16	3.511265735520002e-18
8354.101455929287	1.3675853394436024e-16	1.366393978277912e-16	3.475948719562e-18
8354.299491039696	1.367574671295393e-16	1.3663833194231756e-16	3.493368506969999e-18
8354.497526140201	1.3675640041757098e-16	1.3663726615960696e-16	3.464395180749999e-18
8354.69556125061	1.3675533380836255e-16	1.366362004795667e-16	3.483986859900001e-18
8354.893596361018	1.3675426730198134e-16	1.366351349022641e-16	3.470845138156e-18
8355.091631461522	1.3675320089849462e-16	1.3663406942776636e-16	3.438954410602001e-18
8355.289666571933	1.370089196965153e-16	1.3671420241070224e-16	3.445155885732e-18
8355.487701682341	1.3717613491223476e-16	1.3701951262262613e-16	3.454989395974999e-18
8355.685736792748	1.3717506550353457e-16	1.370184444349345e-16	3.44947959228e-18
8355.883771893255	1.3700571540623414e-16	1.3671100501310907e-16	3.42530371459e-18
8356.081807003662	1.3674787042395467e-16	1.366287435968272e-16	3.474104766300001e-18
8356.27984211407	1.366958624008357e-16	1.3660288601296016e-16	3.492701090496001e-18
8356.477877214576	1.3669479711462706e-16	1.3660182145132695e-16	3.475456375792e-18
8356.675912324985	1.366937319312798e-16	1.3660075699248516e-16	3.437788590300999e-18
8356.873947435393	1.3669266685086107e-16	1.365996926365019e-16	3.420277341008e-18
8357.0719825458	1.3669160187338485e-16	1.3659862838339113e-16	3.450491367120001e-18
8357.270017646308	1.3669053699891837e-16	1.3659756423322004e-16	3.469369973085e-18
8357.468052756714	1.3699717516973037e-16	1.367024831473459e-16	3.48454942257e-18
8357.666087867125	1.3721483792326439e-16	1.370307213750535e-16	3.462357228213999e-18
8357.86511315125	1.3746712717702288e-16	1.3719063732766037e-16	3.466514917479999e-18
8358.063148261659	1.3756432263365643e-16	1.371974089607481e-16	3.474241173307999e-18
8358.261183362165	1.3801666819374766e-16	1.37719596817577e-16	3.407466480331e-18
8358.459218472573	1.3801559357078976e-16	1.3771852450767106e-16	3.430087067781002e-18
8358.657253582984	1.3801451905188994e-16	1.3771745230159918e-16	3.42145314004e-18
8358.85528869339	1.3807485355398281e-16	1.3771638019937548e-16	3.368612615400001e-18
8359.053323803799	1.3820236741832588e-16	1.37715308201014e-16	3.360334156684002e-18
8359.251358904305	1.3820129173291365e-16	1.3771423630658235e-16	3.38480072008e-18
8359.449394014713	1.3820021615170534e-16	1.377131645159874e-16	3.403528128550001e-18
8359.647429125122	1.3819914067476893e-16	1.3771209282929689e-16	3.421053700883e-18
8359.845464235528	1.3755468560175094e-16	1.3718779763288204e-16	3.437609046768e-18
8360.043499345938	1.3755361533930145e-16	1.3718673022505298e-16	3.45102423211e-18
8360.241534446443	1.37552545180734e-16	1.3718566292082888e-16	3.4923650142e-18
8360.439569556853	1.3755147512595556e-16	1.3718459572011698e-16	3.509062673714001e-18
8360.63760466726	1.3745214912532129e-16	1.3718352862298462e-16	3.472637798028e-18
8360.835639777668	1.3745108004249125e-16	1.371824616294458e-16	3.438387765994999e-18
8361.033674888076	1.3745001106347164e-16	1.3718139473951454e-16	3.39435936424e-18
8361.231709998483	1.3744894218827645e-16	1.3718032795320476e-16	3.419498463131999e-18
8361.429745108893	1.3729330571388387e-16	1.371714222929553e-16	3.436231746499999e-18
8361.627780209397	1.3695676495242136e-16	1.368975871651771e-16	3.442164428819999e-18
8361.825815319808	1.3695570019853893e-16	1.3689652287136525e-16	3.468745473200001e-18
8362.023850430216	1.369546355481666e-16	1.3689545868101877e-16	3.460758133096001e-18
8362.221885540623	1.3666394332658745e-16	1.3657098864910004e-16	3.469308499020001e-18
8362.419920651031	1.3622219362513996e-16	1.361816330586479e-16	3.485496422042e-18
8362.617955761441	1.3622113496107984e-16	1.361805747098082e-16	3.477028343715e-18
8362.815990871848	1.362200764000334e-16	1.3617951646395147e-16	3.45009446714e-18
8363.014025982256	1.3621901794201452e-16	1.3617845832109162e-16	3.418695968489999e-18
8363.213051266386	1.3621795429553084e-16	1.3617739499131188e-16	3.407720216264e-18
8363.411086376793	1.3621689604412396e-16	1.3617633705500252e-16	3.367874785600001e-18
8363.609121477299	1.362158378958392e-16	1.3617527922178461e-16	3.394247523214999e-18
8363.807156587707	1.362147798505847e-16	1.3617422149156625e-16	3.403429415874001e-18
8364.005191698116	1.3621372190842716e-16	1.3617316386441414e-16	3.418635657876e-18
8364.203226808522	1.3659632791306713e-16	1.3644976994370654e-16	3.41967317097e-18
8364.40126191893	1.3659526719786983e-16	1.3644871036657986e-16	3.48717456384e-18
8364.599297029341	1.3659420658610168e-16	1.3644765089277132e-16	3.627418065680001e-18
8364.797332139748	1.3659314607777655e-16	1.3644659152229484e-16	3.707464566248e-18
8364.995367250156	1.3659208567290832e-16	1.3644553225516427e-16	3.800324061093999e-18
8365.193402360565	1.362073764212955e-16	1.361668202666703e-16	3.810082371549998e-18
8365.391437470973	1.3617945439539482e-16	1.360002023487935e-16	3.723152666880002e-18
8365.589472581381	1.3587148374431705e-16	1.358390642894956e-16	3.61872271827e-18
8365.78750769179	1.3582270277113284e-16	1.3552926576028724e-16	3.500547701699999e-18
8365.985542802197	1.3582164882107006e-16	1.35528214087222e-16	3.404418564259999e-18
8366.183577912605	1.3582059497396761e-16	1.3552716251689461e-16	3.363704639472e-18
8366.381613023015	1.3581954122983932e-16	1.355261110493189e-16	3.381388792977002e-18
8366.579648133422	1.3544963773748922e-16	1.3534244390078872e-16	3.403505954595999e-18
8366.77768324383	1.3544858706050303e-16	1.3534139405530048e-16	3.357163398708e-18
8366.975718354239	1.354475364862527e-16	1.353403443124668e-16	3.37688540222e-18
8367.173753464647	1.3544648601475202e-16	1.3533929467230146e-16	3.382164454500001e-18
8367.371788575056	1.354454356460147e-16	1.3533824513481817e-16	3.364641879296002e-18
8367.569823685464	1.3515724286784778e-16	1.3501718946820935e-16	3.379430872600001e-18
8367.76785879587	1.3484272813952142e-16	1.347139709887432e-16	3.411639089218998e-18
8367.965893906281	1.3474368028689927e-16	1.3457466191661065e-16	3.410769353422e-18
8368.16392901669	1.3474263574498445e-16	1.3457361868493741e-16	3.384619561611e-18
8368.361964127096	1.3474159130537153e-16	1.3457257555543774e-16	3.361006188949999e-18
8368.560989411226	1.3483854191253896e-16	1.3470978875905944e-16	3.34159298967e-18
8368.759024521634	1.3473949751219805e-16	1.3457048438865469e-16	3.358584241214e-18
8368.95705963204	1.3430432702989855e-16	1.3429223237386353e-16	3.389180991969999e-18
8369.15509474245	1.3430328636399847e-16	1.3429119180167968e-16	3.410578805408001e-18
8369.353129852858	1.3473636542294187e-16	1.345673562281959e-16	3.422152039992e-18
8369.551164963266	1.3483331796707962e-16	1.3470456980178404e-16	3.392873136705e-18
8369.749200073675	1.351457159730843e-16	1.3500567451790973e-16	3.408384770570003e-18
8369.947235193986	1.3517828971514035e-16	1.3515067772087436e-16	3.44390687028e-18
8370.145270304394	1.35177242750389e-16	1.3514963096997973e-16	4.077214826828001e-18
8370.3433054148	1.351761958884149e-16	1.3514858432184137e-16	4.783411333119998e-18
8370.541340525211	1.3514152936113092e-16	1.3500149224423098e-16	5.461668712763999e-18
8370.73937563562	1.3510103417840995e-16	1.3498807803004287e-16	5.544998316935e-18
8370.937410746026	1.3509998819056412e-16	1.3498703291673332e-16	5.546416318649999e-18
8371.135445856435	1.3513839048133843e-16	1.349983566170262e-16	5.297020630799998e-18
8371.333480966841	1.3517096312068437e-16	1.3514335262297442e-16	4.908534990210002e-18
8371.531516077252	1.3516991687566232e-16	1.3514230659166206e-16	3.76368634348e-18
8371.72955118766	1.3516887073351368e-16	1.351412606632021e-16	3.486159295246e-18
8371.927586307971	1.3542130031958636e-16	1.353141289089078e-16	3.413048048052001e-18
8372.12562141838	1.3542025242181678e-16	1.353130818404367e-16	3.394789664926e-18
8372.323656528786	1.3566281605240805e-16	1.3564636209555728e-16	3.373876414203e-18
8372.521691639195	1.357458434076734e-16	1.3572603593614364e-16	3.341556479875001e-18
8372.719726749605	1.357447932843008e-16	1.3572498596600069e-16	3.356081005080002e-18
8372.917761860012	1.3574374326432662e-16	1.3572393609924106e-16	3.336777005464001e-18
8373.11579697042	1.357426933477646e-16	1.3572288633587854e-16	3.354678601311999e-18
8373.313832090731	1.3574164353457605e-16	1.3572183667587438e-16	3.403353986304001e-18
8373.51186720114	1.359265851412861e-16	1.3573291824593357e-16	3.371107678727001e-18
8373.710892485267	1.3613514273256383e-16	1.357318634515769e-16	3.359277987978002e-18
8373.908927595676	1.3613409017160188e-16	1.3573081400866383e-16	3.35872940522e-18
8374.106962715987	1.3613303771437e-16	1.3572976466917354e-16	3.37829807999e-18
8374.304997826395	1.361319853609873e-16	1.3572871543322478e-16	3.366496061504001e-18
8374.503032936802	1.361863010873476e-16	1.3572766630077882e-16	3.337276562789999e-18
8374.70106804721	1.3625074791598764e-16	1.358422854151281e-16	3.324541416174e-18
8374.89910315762	1.362496949399907e-16	1.3584123559582e-16	3.326492396267e-18
8375.097138268027	1.362486420679378e-16	1.3584018588014424e-16	3.363076964295e-18
8375.295173388338	1.3624758929978999e-16	1.3583913626806212e-16	3.3289969076e-18
8375.493208498747	1.3624653663566646e-16	1.3583808675969243e-16	3.292663454821e-18
8375.691243609155	1.3624548407552833e-16	1.358370373549964e-16	3.311688951967999e-18
8375.889278719562	1.362444316193894e-16	1.3583598805398781e-16	3.345911152575999e-18
8376.087313839873	1.3638454436124476e-16	1.3615640608608874e-16	3.3690108114e-18
8376.285348950281	1.3650910053068425e-16	1.3621765701021e-16	3.364580314456e-18
8376.483384060692	1.3657400906937565e-16	1.3655350447261728e-16	3.344745322547999e-18
8376.681419171098	1.3657295446003524e-16	1.3655245002161111e-16	3.326038641185e-18
8376.87945429141	1.3650593823069512e-16	1.362145014616524e-16	3.310826477643999e-18
8377.077489401818	1.3650488433926969e-16	1.362134498202588e-16	3.272730182452e-18
8377.275524512226	1.3650383055214394e-16	1.3621239828294227e-16	3.31641230063e-18
8377.473559622633	1.3650277686933173e-16	1.3621134684971654e-16	3.313346486016e-18
8377.671594742944	1.365676829783413e-16	1.365471793313533e-16	3.325905520216001e-18
8377.869629853352	1.3656662899514317e-16	1.3654612550639538e-16	3.357645461273999e-18
8378.067664963763	1.365655751163505e-16	1.3654507178582723e-16	3.346706575995001e-18
8378.26570007417	1.365645213419771e-16	1.365440181696627e-16	3.307098479658999e-18
8378.46373519448	1.3649751002035286e-16	1.3620609124532872e-16	3.282502511392e-18
8378.661770304889	1.3637085908995315e-16	1.361427437069379e-16	3.296188177168e-18
8378.859805415297	1.3636980710660216e-16	1.361416934833e-16	3.294477418968e-18
8379.058830709328	1.363687499684034e-16	1.361406381134371e-16	3.301110197712e-18
8379.256865819736	1.3636769819424412e-16	1.36139588098641e-16	3.322496488689e-18
8379.454900940047	1.3636664652438803e-16	1.3613853818797358e-16	3.324900360104999e-18
8379.652936050454	1.3622444947853682e-16	1.358160658170649e-16	3.325160592791999e-18
8379.850971160864	1.362233991058031e-16	1.3581501859321573e-16	3.315579857667e-18
8380.049006271272	1.3622234883735855e-16	1.3581397147334307e-16	3.284830297518e-18
8380.247041391583	1.3615581342788496e-16	1.3569728131464734e-16	3.310008094721999e-18
8380.44507650199	1.3615476387285205e-16	1.3561654070128049e-16	3.324450637868001e-18
8380.643111622301	1.3615371442204702e-16	1.356154953989806e-16	3.312361845246e-18
8380.84114673271	1.3615266507558857e-16	1.3561445020061486e-16	3.301999733175001e-18
8381.039181843118	1.3571021643288182e-16	1.3550490415768303e-16	3.316559115450001e-18
8381.23721696343	1.3521912008575664e-16	1.3514059258989088e-16	3.344750006931e-18
8381.435252073836	1.3515796226956812e-16	1.3501756826424112e-16	3.307148138272e-18
8381.633287184244	1.3497140722267405e-16	1.3453166454781828e-16	3.289371412704e-18
8381.831322304555	1.3454328861435893e-16	1.3431725712821164e-16	3.289125440528e-18
8382.029357414964	1.3454225225030482e-16	1.3431622250523959e-16	3.303105615179999e-18
8382.227392535275	1.3496828826127428e-16	1.3452855574812948e-16	3.2819652523e-18
8382.425427645683	1.349672488144942e-16	1.345275196879119e-16	3.263534196549e-18
8382.623462756092	1.3453914377710856e-16	1.3431311925424967e-16	3.318851765871e-18
8382.8214978764	1.345381078257266e-16	1.343120850432565e-16	3.493955709962e-18
8383.019532986811	1.3453707197761143e-16	1.343110509353566e-16	4.535429165333998e-18
8383.21756810712	1.3453603623267308e-16	1.343100169304602e-16	5.557957453410001e-18
8383.41560321753	1.345350005910287e-16	1.3430898302868424e-16	6.852047488549999e-18
8384.207743678968	1.3453085905704163e-16	1.3430484845243617e-16	6.816209804164998e-18
8384.406768963096	1.3452981875645527e-16	1.343038098995452e-16	5.278486208688e-18
8384.604804083407	1.348025178990291e-16	1.3451612466365162e-16	4.324381612488001e-18
8384.802839193813	1.3480148087516485e-16	1.3474123882404366e-16	3.459909732e-18
8385.000874314126	1.3480044395481007e-16	1.3474020236708299e-16	3.299954525905e-18
8385.198909424533	1.3479940713808213e-16	1.347391660137028e-16	3.246986638132e-18
8385.396944544844	1.3479837042489085e-16	1.3473812976381306e-16	3.259818198312001e-18
8385.594979655252	1.3479733381535363e-16	1.34737093617531e-16	3.250050232219001e-18
8385.793014775563	1.3513507264798174e-16	1.3499470241902426e-16	3.219781316088e-18
8385.991049885972	1.3513403364096286e-16	1.349936644912637e-16	3.262552252876e-18
8386.189085006283	1.347942246083876e-16	1.3473398580005272e-16	3.267270590210002e-18
8386.38712011669	1.346263170945125e-16	1.3461515343247322e-16	3.255007068936e-18
8386.585155237	1.3462528228579936e-16	1.3461411870956985e-16	3.255550402064999e-18
8386.78319034741	1.3462424758069348e-16	1.3461308409026516e-16	3.233867752359e-18
8386.98122546772	1.3462321297910493e-16	1.3461204957446923e-16	3.239987943445001e-18
8387.17926057813	1.3462217848115081e-16	1.346110151622991e-16	3.228767101107e-18
8387.37729569844	1.3478800899360407e-16	1.3472777296299376e-16	3.232442156032001e-18
8387.57533080885	1.3515914439181747e-16	1.351508156217822e-16	3.261352160020001e-18
8387.773365929159	1.3515810606363534e-16	1.3506648617764579e-16	3.327042838128e-18
8387.971401039567	1.347849025865214e-16	1.3472466794414757e-16	3.253846235618001e-18
8388.169436159877	1.3478386732499938e-16	1.347236331452783e-16	3.209264583714e-18
8388.367471270287	1.347828321673218e-16	1.347225984502071e-16	3.250100305472e-18
8388.565506390596	1.3515395379166708e-16	1.3506233672038614e-16	3.255259154392001e-18
8388.763541501006	1.352500943259746e-16	1.3514458759770464e-16	3.263805370786001e-18
8388.961576621316	1.3524905587617408e-16	1.3514354995798447e-16	3.28753818934e-18
8389.159611741627	1.3524801753058225e-16	1.3514251242239167e-16	3.295114000122e-18
8389.357646852035	1.3524697928926468e-16	1.351414749909918e-16	3.299573910281999e-18
8389.556672146067	1.3524593596171729e-16	1.3514043247732977e-16	3.280306833576e-18
8389.754707256474	1.352448979294066e-16	1.3513939525477375e-16	3.299042573149002e-18
8389.952742376785	1.3514668613868127e-16	1.3505507399393824e-16	3.28522527411e-18
8390.150777497094	1.351456490605442e-16	1.3505403761880734e-16	3.22995551319e-18
8390.348812607504	1.3524178445800523e-16	1.3513628421214836e-16	3.238116594e-18
8390.546847727814	1.3527636805229416e-16	1.3519212324304837e-16	3.255337820592e-18
8390.744882838224	1.354815571674717e-16	1.3541543448831203e-16	3.24403911052e-18
8390.942917958533	1.3566044902385162e-16	1.3557933710599915e-16	3.222702100259999e-18
8391.140953078844	1.3565940848652085e-16	1.3557829719080978e-16	3.220769409273001e-18
8391.338988189253	1.356583680539264e-16	1.3557725738029408e-16	3.237561259327002e-18
8391.537023309564	1.356573277259778e-16	1.3557621767436165e-16	3.2577425577e-18
8391.735058429875	1.3566397777872785e-16	1.35622904630936e-16	3.250917850180001e-18
8391.933093540281	1.357106541355369e-16	1.3565225921320888e-16	3.236539271622e-18
8392.131128660594	1.3597056691130825e-16	1.359331092091334e-16	3.322736725463999e-18
8392.329163771	1.360593608528585e-16	1.360502102940657e-16	3.349642362026001e-18
8392.527198891312	1.3625683387571948e-16	1.3623094712631844e-16	3.361313449720002e-18
8392.725234011623	1.362557895415024e-16	1.362299029905092e-16	3.385305594328e-18
8392.923269122031	1.3625474531259827e-16	1.3604708206642967e-16	3.395431715099999e-18
8393.121304242342	1.360551898123496e-16	1.359762320123871e-16	3.401398309111e-18
8393.319339362653	1.36054147315012e-16	1.359751901200488e-16	3.392256114047999e-18
8393.517374473062	1.36053104922875e-16	1.3597414833285007e-16	3.31109965992e-18
8393.715409593373	1.3605206263584802e-16	1.3597310665070035e-16	3.269212292248e-18
8393.913444713682	1.360510204539969e-16	1.3597206507366545e-16	3.216354696490001e-18
8394.111479833993	1.3604997837733534e-16	1.3597102360175906e-16	3.218269238701e-18
8394.309514944402	1.3604893640592914e-16	1.3596998223504696e-16	3.226944033135001e-18
8394.507550064713	1.3604789453968778e-16	1.3596894097343867e-16	3.226669761412999e-18
8394.705585185024	1.3604685277867703e-16	1.3596789981699993e-16	3.221304169967999e-18
8394.904610479054	1.360458059149062e-16	1.3596685356076237e-16	3.218776990524e-18
8395.102645589463	1.3604476436497623e-16	1.3596581261528192e-16	3.265366307716001e-18
8395.300680709774	1.3604372292026598e-16	1.359647717749601e-16	3.257374992936e-18
8395.498715830085	1.3604268158084119e-16	1.3596373103986265e-16	3.220745315307e-18
8395.696750940491	1.359518157714402e-16	1.359143632349025e-16	3.218326534605e-18
8395.894786060802	1.359507753300563e-16	1.3591332308014346e-16	3.212087832223999e-18
8396.092821181113	1.3623804676371732e-16	1.3596060946610533e-16	3.195103755723e-18
8396.290856301426	1.3628797447424278e-16	1.3621112134473435e-16	3.162233331487999e-18
8396.488891411833	1.3648936764587926e-16	1.363969419714006e-16	3.208925915076001e-18
8396.686926532144	1.3685364902393291e-16	1.3676021871680696e-16	3.251705665824e-18
8396.884961652453	1.3693861093615025e-16	1.3679219855470974e-16	3.207859903919999e-18
8397.082996772764	1.371077312412281e-16	1.3701469431348408e-16	3.265990744395e-18
8397.281031893077	1.3710668264080036e-16	1.370136464246031e-16	3.260463538829e-18
8397.479067003484	1.3710563414667912e-16	1.370125986419565e-16	3.239490163672001e-18
8397.677102123795	1.3713892360043229e-16	1.370169475843023e-16	3.225503536839002e-18
8397.875137244106	1.3715367332544864e-16	1.370378849045892e-16	3.220133926769999e-18
8398.073172364417	1.3715262476682466e-16	1.3703683723118355e-16	3.197702227625999e-18
8398.271207474825	1.3715157631460123e-16	1.370636353788481e-16	3.17573547487e-18
8398.469242595136	1.3715589749000522e-16	1.371361865964309e-16	3.19716446895e-18
8398.667277715445	1.3718750294114514e-16	1.3715056851968754e-16	3.166501773967001e-18
8398.865312835756	1.372844271023481e-16	1.371503870803488e-16	3.184211518518e-18
8399.063347956067	1.3731457225758464e-16	1.3726826029119805e-16	3.20635401627e-18
8399.261383076378	1.3732196530135502e-16	1.3728258426453195e-16	3.230950792592e-18
8399.459418186787	1.3749148996220283e-16	1.374442167140934e-16	3.213465648768e-18
8399.657453307098	1.375285327679093e-16	1.3751001838297984e-16	3.208255315200001e-18
8399.855488427409	1.3781397039084793e-16	1.3774372745718718e-16	3.218626109504e-18
8400.053523547718	1.3781291777294938e-16	1.3774267537580153e-16	3.256948639209999e-18
8400.25254884175	1.375253762274483e-16	1.3750686226745908e-16	3.235722365623e-18
8400.45058396206	1.378108075964459e-16	1.3774056627484204e-16	3.188266081233e-18
8400.64861908237	1.3786037719672104e-16	1.3777648276918684e-16	3.180642050990001e-18
8400.846654202684	1.3785932462096526e-16	1.3777543083397216e-16	3.195838202424e-18
8401.04468931309	1.3780765102875256e-16	1.3777437900584644e-16	3.221079623220001e-18
8401.242724433401	1.3780659905363745e-16	1.3777332728471824e-16	3.20492236076e-18
8401.440759553712	1.3780554718561218e-16	1.3777227567065405e-16	3.209595571728e-18
8401.638794674023	1.3804412713230288e-16	1.3784675211347547e-16	3.192895830322999e-18
8401.836829794333	1.3780344377088646e-16	1.3777017276377286e-16	3.197963979000001e-18
8402.034864914645	1.3780239222421366e-16	1.3776912147098354e-16	3.209919892607999e-18
8402.232900034956	1.3780134078468603e-16	1.3776807028531348e-16	3.203279747045e-18
8402.430935155267	1.3780028945231738e-16	1.3776701920677658e-16	3.1795712888e-18
8402.628970275577	1.3779923822712152e-16	1.377659682353866e-16	3.216390554935999e-18
8402.827005395888	1.380378078470358e-16	1.3784044186350076e-16	3.246712553700001e-18
8403.025040506296	1.3803675500865051e-16	1.3783939053046017e-16	3.212841577052e-18
8403.223075626607	1.3839686220845186e-16	1.3816250675585504e-16	3.231334170519001e-18
8403.421110746918	1.3839580683071942e-16	1.3821104366928986e-16	3.242109243222999e-18
8403.61914586723	1.383947515606965e-16	1.382099898080887e-16	3.239493940135e-18
8403.81718098754	1.3839369639839693e-16	1.382089360544671e-16	3.2544254457e-18
8404.01521610785	1.3841538535168896e-16	1.3821008197143156e-16	3.235709626593999e-18
8404.21325122816	1.385849143294214e-16	1.3837879149011305e-16	3.203761972194e-18
8404.411286348472	1.3858385801680403e-16	1.3837773674859133e-16	3.20139060202e-18
8404.609321468783	1.3858280181211607e-16	1.383766821148385e-16	3.205863179055e-18
8404.807356589094	1.3859138362890726e-16	1.385740783296474e-16	3.194571281769e-18
8405.005391709403	1.3858068972658406e-16	1.3837457317069505e-16	3.152105419585e-18
8405.203426829714	1.3840905624759443e-16	1.3820376225492396e-16	3.162561074360999e-18
8405.402452123744	1.3840799650222793e-16	1.3820270408141527e-16	3.18922295524e-18
8405.600487244055	1.3857751713006124e-16	1.3837140529290086e-16	3.190718091239999e-18
8405.798522364368	1.3857646157378164e-16	1.38370351306592e-16	3.193509151011999e-18
8405.99655748468	1.3857540612552883e-16	1.3836929742814921e-16	3.183570441216001e-18
8406.194592604988	1.3840377969005958e-16	1.3819849352379582e-16	3.14749865725e-18
8406.3926277253	1.383799838291195e-16	1.381952417919412e-16	3.175608019815001e-18
8406.59066284561	1.3821264475092018e-16	1.3814460508969787e-16	3.194145403782e-18
8406.788697965922	1.3821159247268504e-16	1.3814355332948085e-16	3.190121819902e-18
8406.986733086233	1.3821054030226552e-16	1.381425016770264e-16	3.187179511620001e-18
8407.184768206542	1.381946465404271e-16	1.3787329466163755e-16	3.206737450729999e-18
8407.382803326853	1.3801361450782523e-16	1.378719339226508e-16	3.207057774844e-18
8407.580838447164	1.3801256414364308e-16	1.3787088463674062e-16	3.21437081226e-18
8407.778873567475	1.3801151388717985e-16	1.3786983545843876e-16	3.197957723125e-18
8407.976908687786	1.3792213820048656e-16	1.3781313685142683e-16	3.179541131985001e-18
8408.174943808095	1.3792108883152005e-16	1.3781208831178795e-16	3.193565984592999e-18
8408.372978928406	1.3800836376424187e-16	1.3786668856932133e-16	3.190201131075e-18
8408.57101405862	1.3791899041662258e-16	1.3780999155529032e-16	3.158562828719999e-18
8408.76904917893	1.377666982399428e-16	1.3773343610460184e-16	3.187727526616001e-18
8408.967084299242	1.377656504521079e-16	1.3773238856974288e-16	3.1994042256e-18
8409.165119419553	1.379158436022822e-16	1.3780684722791117e-16	3.181831905875999e-18
8409.363154539864	1.379147948796712e-16	1.3780579933411692e-16	3.219489137214001e-18
8409.561189660173	1.3733999677192014e-16	1.3722168771487255e-16	3.201189822588e-18
8409.759224780484	1.371606970853076e-16	1.371351496678768e-16	3.190970815046e-18
8409.957259900795	1.3686491766948154e-16	1.3683656890870276e-16	3.152546784285e-18
8410.155295021108	1.3686387733444742e-16	1.368355287891527e-16	3.162305185831999e-18
8410.353330141419	1.3715756935917694e-16	1.3713202252431336e-16	3.17742303603e-18
8410.551365261728	1.3715652699829213e-16	1.3713098035757765e-16	3.190154403856e-18
8410.750390565661	1.3715547953363539e-16	1.3712993308802065e-16	3.280832579222002e-18
8410.948425685972	1.3685971186524997e-16	1.3683136418274678e-16	3.727131606513001e-18
8411.146460806283	1.3685867206594303e-16	1.3683032459881294e-16	4.196932097369e-18
8411.344495926593	1.3709442960180236e-16	1.3707213405188663e-16	4.481328750968999e-18
8411.542531046904	1.3715131159428075e-16	1.3712576592498233e-16	4.501473382945001e-18
8411.740566167216	1.3715026987775158e-16	1.3712472440248225e-16	4.47344858442e-18
8411.938601297428	1.3715582516056697e-16	1.3712368298726136e-16	4.299765832320001e-18
8412.13663641774	1.377496421626848e-16	1.3770751207882564e-16	3.958264725675999e-18
8412.33467153805	1.3744534661801e-16	1.3739625207194118e-16	3.470623255944e-18
8412.532706658361	1.37152700827004e-16	1.3712055938587925e-16	3.337042428775e-18
8412.730741778672	1.3714506290559613e-16	1.3710451432338885e-16	3.282602473098e-18
8412.928776898982	1.3708610153572898e-16	1.3706380734019952e-16	3.216303963600001e-18
8413.126812029197	1.370850610105268e-16	1.3706276698421707e-16	3.193736227065e-18
8413.324847149506	1.3708402059277845e-16	1.3706172673567096e-16	3.178617512401999e-18
8413.522882269817	1.3708298028244554e-16	1.3706068659452282e-16	3.16636067995e-18
8413.720917390128	1.370819400795418e-16	1.3705964656078641e-16	3.14031507408e-18
8413.91895251044	1.3684412612511269e-16	1.3681578167087592e-16	3.162760643727999e-18
8414.116987640653	1.367669314826656e-16	1.3674166944705741e-16	3.174327371826001e-18
8414.315022760964	1.365952565599098e-16	1.3656420768919458e-16	3.131719270750001e-18
8414.513057881275	1.3659422045479571e-16	1.3656317181959301e-16	3.145462098156999e-18
8414.711093001586	1.3659318445680005e-16	1.3656213605708552e-16	3.139483374093e-18
8414.909128131798	1.365921485658846e-16	1.365611004016339e-16	3.133528143808e-18
8415.107163252109	1.3676174502176066e-16	1.367364839441367e-16	3.125714913551999e-18
8415.30519837242	1.3676070805141498e-16	1.367354471653284e-16	3.173313789168e-18
8415.503233492731	1.365890415362222e-16	1.3655799407821686e-16	3.176693202940001e-18
8415.701268622945	1.3614440523500975e-16	1.36023878415518e-16	3.141134063454999e-18
8415.899303743254	1.365869707189723e-16	1.3655592373167537e-16	3.117833379710999e-18
8416.098329037286	1.367565560607594e-16	1.367312959415814e-16	3.105317758689e-18
8416.296364157595	1.3675551962762111e-16	1.367302596998813e-16	3.148243387901e-18
8416.49439928781	1.3658386012237386e-16	1.3655281384213304e-16	3.163528720044001e-18
8416.692434408122	1.3658282519684828e-16	1.3655177915185188e-16	3.154046408328001e-18
8416.890469528431	1.3658179037859115e-16	1.3655074456881475e-16	3.12640844787e-18
8417.088504658645	1.3658075566756433e-16	1.3654971009298355e-16	3.136953528738001e-18
